"","flL1L2-ERR1466827","flL1L2-ERR1466828","FLF-ERR1466829","FLF-ERR1466830","FLM-ERR1466831","FLM-ERR1466832","iL3-ERR1466833","iL3-ERR1466834","PF-ERR1466835","pL1L2-ERR1466836"
"SPAL_0000997800",3.19984221579085,4.18694500611285,3.01858648420818,1.85685256585985,5.27878775201142,5.00487924423853,4.65826816151759,6.79563008915612,2.9550149648065,3.39198541520874
"SPAL_0000997900",6.62219882875789,6.34160471183591,6.68442176852415,7.01234212301131,6.36383109538729,6.32934760440525,7.60657271498754,7.55463677951765,6.39357999228198,6.14873412030951
"SPAL_0000998000",4.15397723441474,4.82057474174978,5.56361393162522,5.96377345182987,4.30912613482531,4.27867436917956,4.47981014635563,4.72768520218838,5.34079313248642,5.21859600193663
"SPAL_0000998100",-5.2761336028417,-3.28772014814895,-5.63430827123222,-6.23659500369984,-2.00967446858613,-4.0680308064689,0.713516033791802,2.42791771835219,-1.98638903215199,-2.42098617692361
"SPAL_0000998200",-1.83345171620382,-0.841698705708483,-0.969135629243276,-1.8680544088124,0.964810897867685,-0.232065674502918,-1.27126841127451,-0.397323896650122,-3.28094471953958,-2.40649233115778
"SPAL_0000998300",-3.67450676129872,-1.02929697356682,-2.15456467314708,-2.17584879291304,0.288357156144838,1.05114055006269,-3.33700828522397,-2.3771869832947,-1.44017562090845,-4.97676255805371
"SPAL_0000998400",-3.69058713769421,1.47119131501301,-0.346951817483157,1.14749005249321,1.65716345007209,2.14812268251558,-2.60797873940622,-1.58797440335203,-0.647625332652328,-1.06846836434205
"SPAL_0000998500",3.61418310509126,4.13710964951548,3.64997008802698,3.17384952984546,3.00671557587807,2.7073335610316,4.30710601832209,4.33462064823489,3.14591685055118,3.76782808216592
"SPAL_0000998600",2.27870773349489,4.31163086860515,3.63082894679229,4.43178406261096,3.4001145005721,3.24610426705274,4.72918304754528,5.55919300690706,3.64835554236291,2.25332322285918
"SPAL_0000998700",-0.298573784156745,6.28199153589213,1.99373892867752,2.02315528008303,6.69656800023424,6.47262570382368,-2.11435133568115,-1.18353642927987,1.56770524163202,-0.106179275269381
"SPAL_0000998800",3.13252798071358,4.23807761186762,4.21051291206906,5.13783861458915,2.95544107628057,3.48157988519953,3.57599657881947,4.53261599692422,4.12043212685783,3.88151299503169
"SPAL_0000998900",4.51366718503779,3.89893438712084,5.68792098742654,5.73701828473931,5.36173358188189,5.53650052637307,5.12542504554204,5.40355601571185,5.93259602608592,5.14750030853068
"SPAL_0000999000",3.28985842997761,3.75539233416449,7.76035364892564,7.82975566812863,5.2142201586962,5.44613463398387,-0.179872350396087,-0.508117406663623,7.92892855110528,4.13479827425138
"SPAL_0000999100",9.62008997075006,8.22890619868921,9.25694313982041,9.1496225025213,8.95681866429147,8.04848388764436,6.40595997000917,6.6009410709557,9.23485610821685,9.26233699303733
"SPAL_0000999200",4.54878355423989,5.32937857543374,5.79045003747069,6.41165012940204,6.57997407953168,7.37888518762381,5.0848275191429,5.48059988244541,6.42177458966661,4.81957641270309
"SPAL_0000999300",3.7684502574152,2.82961766181722,1.79534443800693,1.59609233808414,2.78079000270288,2.45803492644358,4.02201072987502,4.92400482664385,1.04866272191029,4.08161180707464
"SPAL_0000999400",4.12290588377999,2.94142991465244,2.45655931053914,-0.258384489167834,2.84900447537566,0.936903965515927,3.92864344848006,4.34685549302665,0.497359437000989,1.12970541011806
"SPAL_0000999500",5.71654264599158,3.98662989898706,4.6469932859052,2.9296644960357,4.5285482851759,3.84947778485269,4.75335289548198,4.33402881554842,-0.200469148706326,4.85048082156716
"SPAL_0000999600",4.76026778316796,3.82671229242843,6.92137018321596,6.94254635287468,5.70320529756907,5.43493159806276,4.27771463200139,4.43456948124568,6.3904583041185,4.78905832555988
"SPAL_0000999700",-0.610583210860263,0.868590046761869,2.41351285200527,3.26992432859987,1.84102510742621,1.55992493703112,0.437752786645706,1.31976928009212,2.78958606527005,0.817516260863879
"SPAL_0000999800",0.0755700006950334,5.09233117995991,1.54218222614014,1.71529923502452,6.86511073763611,7.12221206211603,1.47566491165856,2.38317464758377,-1.30031267222002,0.229232447866087
"SPAL_0000999900",2.12105347987954,0.785870100104666,-0.0212315351925576,-1.02659455127629,0.650238816112852,-0.23657308044097,2.38063852020497,2.94805187904932,-1.16888161824142,2.05480457460159
"SPAL_0001000000",5.4369216932998,5.39235033357088,5.71598994839553,5.86974056316669,5.92002807542878,5.60143660787504,3.78066915963037,3.60352882342059,5.35020018757728,5.68117581329099
"SPAL_0001000100",3.91851984346247,4.91211518938395,4.59313547438085,5.31398747042322,4.5218689690185,4.87849097690652,3.16100499533119,2.96779813996344,5.33455534800034,4.2899937355392
"SPAL_0001000200",3.99907903159767,3.03400024075929,3.56071494219791,3.98538986240082,3.39542549057167,3.71887425636662,3.11725372688988,3.32406863289106,4.08511186088202,3.60039406815711
"SPAL_0001000300",4.53682938850537,4.43305987931774,4.87922193076453,5.18061471982882,4.75072646407155,4.90472364040182,4.83633760517385,4.75733465732602,5.66549946291298,4.5098084533659
"SPAL_0001000400",-2.10644697426535,3.76152937328621,0.90590553615956,0.473781617771031,5.81933804882576,6.18088989291688,-1.22976631558459,-0.336490592515361,-0.834171905064109,-2.16883150496093
"SPAL_0001000500",-1.37264444533461,3.61823925760762,-0.426425150240763,-0.403240801933592,5.76354598455565,6.16619547110791,-0.844703629322464,0.187160542540099,-1.99200202589879,-1.80846036436688
"SPAL_0001000600",0.55024145933836,-0.742699341406826,-1.93750138768118,-4.64871808636671,-1.07988789525523,-1.99925182827121,1.54158084423778,2.64515568395688,-2.23324454382618,0.634006661535741
"SPAL_0001000700",4.71780819589685,4.14340102005077,-1.08440605417584,-2.56448068542709,0.232897919667729,-4.34971864430237,-0.397988697821698,-0.590648350288229,-4.10613049851561,4.54254559652008
"SPAL_0001000800",4.86853764441748,4.70191071853316,4.6808032314471,4.46160611729124,4.33126566812321,3.78540899670169,4.75255490157359,5.28294243277463,4.9715603351442,6.75859821408325
"SPAL_0001000900",3.15127377862192,3.18081128997639,3.23182009461344,2.91032304258453,2.6801066810916,2.10715693281907,3.19227882436287,4.15072824748605,3.06584805420833,5.0005650333552
"SPAL_0001001000",5.93897746433715,5.54295583543042,7.21614340010597,7.32553281576734,6.59755219210007,6.51863548176603,7.61391364182351,7.4171764678449,7.50443279984076,5.97347854092443
"SPAL_0001001100",4.89975861548851,4.82800408014643,5.32692920754316,4.90931525143443,5.44289947179809,4.62434635052937,3.28266592231313,4.01550969595597,4.17646940851582,5.65232908815198
"SPAL_0001001200",2.8700217482971,2.42132375854823,3.46980653058416,4.05186894265601,3.64109783254069,3.85962604323045,2.9693160378519,2.54065577489509,3.90042436195329,2.81076364849656
"SPAL_0001001300",4.08575661392983,3.48133770752017,2.55909471185709,3.09032266358159,2.72112680456546,3.01351361974117,2.42874473276223,3.07242245189562,0.785900682730721,3.44855978835973
"SPAL_0001001400",0.40317768877111,0.7913050485352,3.76677248858525,3.97785725809514,2.11038163484214,2.19274515513619,-1.46667234370941,-1.49680050392598,4.23466435645682,0.911640505477219
"SPAL_0001001500",2.42946751642561,6.28384548417054,5.79980491054492,5.63474396644905,7.50918216682227,8.31643394461907,0.571787350624747,2.71020417538831,7.23851993883272,4.16081385131811
"SPAL_0001001600",2.32365032391393,1.46836909466678,0.205360891348765,-0.100212096680264,-0.237074788777656,0.187159023293315,1.67453024472107,2.52871399750992,0.683383350510177,1.99499181050802
"SPAL_0001001700",5.37184306344948,4.51514837813585,3.57917870407827,3.10425965887615,3.94672006582055,3.49225183125074,5.44686736810194,5.06096320451677,3.5289744168185,4.88559041656951
"SPAL_0001001800",2.91393123029149,1.70981030113614,-0.0821093718413689,-1.10551285709667,0.297950849557248,0.32099833847047,2.71817698163714,3.76939155179902,-1.30021211367491,2.93353080940378
"SPAL_0001001900",3.75331739077342,2.92675626000371,0.804663418397852,0.613364709538842,2.20126117615658,1.51244706922888,3.95145284405241,4.35729433704107,0.647153643563584,4.27888895903353
"SPAL_0001002000",3.95102390113303,5.13528363454791,5.60870748610652,6.04607418778004,5.71469306582476,6.20431067784582,3.6105461578942,3.77129120733338,5.79688033127543,3.52493365798722
"SPAL_0001002100",7.12096564649511,7.32894543479024,7.9310197830048,8.1717879265126,7.68068968200065,7.67079908588219,8.01798854775048,8.16196160878759,8.3828047016583,7.29244989238434
"SPAL_0001002200",1.65353261010807,0.977301993226691,0.0473260384232544,-0.827416166696192,0.573565950508769,0.582628180612824,1.58405571988352,2.02566844211742,0.0365292619575726,1.97404825645976
"SPAL_0001002300",4.29250902958836,4.2311518635935,3.94086239951208,3.90896246615495,4.0725694494091,3.68542549765552,5.39543263229646,5.5916012009349,3.68449762547813,4.28814629458453
"SPAL_0001002400",5.81922751558673,5.20884133599346,5.89251527381375,6.58607646297438,4.80199109795439,5.38463499590622,4.79306698521712,5.04517237123237,5.76733918037558,5.53494801615426
"SPAL_0001002500",8.61649810022269,6.83148158076214,7.58604150405042,7.19502892944801,7.37488932653692,6.52675166466625,8.71605499601541,9.17130124064124,6.10626914144642,8.33944361815673
"SPAL_0001002600",3.55297031291402,4.46184928404256,6.00490425810405,6.42127547198211,4.54216822697564,4.91748081568762,3.26036851271095,3.40140908218102,5.81755404967431,4.23572679007827
"SPAL_0001002700",5.07408363950417,5.13178293600303,6.54852206183352,6.50787900371376,5.07503679656488,5.47889869757879,5.42597750312111,4.79377963506504,6.04054512424779,5.14973837297635
"SPAL_0001002800",2.48409350249724,2.19799201029233,2.72000715028685,2.6606268600633,2.90979446216001,2.44404802971915,3.0825455341933,2.58642917896063,2.57079796529143,2.54798953958751
"SPAL_0001002900",6.26277103565901,5.9947833668386,7.06082901043081,7.03898333125374,6.2839845660675,6.2442887180899,8.4634639009655,7.61251969092246,7.62343163319527,6.0008417637845
"SPAL_0001003000",3.11523262509551,2.73769286187374,4.300934568603,4.87253046161182,2.11504414510746,2.72589281658052,-0.540856274838094,0.128999228747103,2.52174719684708,2.71372987648936
"SPAL_0001003100",3.77491268610195,3.19743909936208,2.432974587814,2.64164238613756,2.48111429350475,1.90865170901954,2.74509473981578,3.52497236644053,0.965495927855108,3.69493953079596
"SPAL_0001003200",8.9521114707779,8.7851452953523,7.99716874990175,7.97893864266914,8.40733106718132,8.87626823782806,6.36618141342235,6.67592285072878,7.65684895878036,8.21010401370713
"SPAL_0001003300",2.3662233370819,2.79559635885017,3.87385417264219,4.09132983253144,2.95322929573287,2.77291964052914,-0.411861800181336,-0.7655647951137,2.61547207373687,1.93657561456424
"SPAL_0001003400",3.19286001228225,4.5107312709392,5.35279980799439,5.42575265173541,4.50963868767674,4.75794121860963,3.30202153947193,3.02666857699688,5.95556546947053,3.91996912673927
"SPAL_0001003500",-0.155141506399191,5.97046226585958,2.82381360415267,2.34390805746037,8.05640646546562,8.51797289145304,-1.23472515248912,-0.555494766478459,-0.483392880054798,-0.894404191568815
"SPAL_0001003600",2.9993302510463,3.53687118223196,3.52741068624667,4.40784339110173,2.97618602863886,3.24974436725139,1.51539005663007,1.48799781487159,4.01048899524057,3.39758727266681
"SPAL_0001003700",3.44266527515754,3.27347519270863,4.6573608950137,4.87888917284029,2.7343624632066,2.89470605443891,0.204233351064318,-1.16643040513925,4.18959243126169,3.28234458765475
"SPAL_0001003800",4.34286820782894,3.57105574487454,4.00232332641273,4.05452726251694,2.93897075451182,3.09392596383761,1.40442939530152,2.3334600768524,4.42218993389859,4.55503205220066
"SPAL_0001003900",4.55188319256074,4.3388620944063,4.74234633122637,5.19224384668424,4.06913930406421,4.17247577099823,4.88132071176035,4.97119694037224,4.79616985097164,4.09883252403349
"SPAL_0001004000",7.92746509755972,6.96889255845501,7.88660233293133,7.81244199167297,7.03843520314924,6.7537705591563,9.09124937923819,9.13072917915939,7.42074868619256,7.58726450411505
"SPAL_0001004100",6.39130319624499,6.57054655670881,6.21115738854493,6.60731102288193,6.20006837867256,6.29648319754908,6.07590389548669,6.07608966680334,4.37729078452826,6.28576846222762
"SPAL_0001004200",-1.03602506051336,2.15759452695139,2.39943778654921,3.87972544116883,3.13194344684867,3.15980271840822,-0.0771636245425688,1.83317327605772,0.877030369526243,-0.0276109243055119
"SPAL_0001004300",-2.10718050786614,3.61393114225995,-0.142090456707468,-0.0895862604193121,5.37815099683311,5.17628034053538,-2.60888430805105,-2.19641667809524,-1.1686908581219,-2.65478597516074
"SPAL_0001004400",7.66133287709331,6.84975202263577,8.18067207825442,7.95882241348011,6.14935981877934,6.11202804265848,3.2607915956688,3.23781548183851,9.06290191692726,7.08384498878125
"SPAL_0001004500",1.35019601593466,5.41104158009919,1.88024232290243,1.967687154119,7.25350313074147,7.67145600240416,-1.0249371820666,-0.213870841508848,0.965833217029225,0.636588862173637
"SPAL_0001004600",3.85177788977885,4.02749735771504,5.95556039775439,6.23019183356879,4.76627071307268,5.21310945403575,4.67703317261875,4.79187061844646,6.25071440368146,4.72303778888197
"SPAL_0001004700",3.61774290288017,3.19151333933137,4.79113218751795,5.43894426397029,3.48722380806216,3.76914953676519,4.20967952556682,4.26805084020452,3.95679451789272,4.24276823821009
"SPAL_0001004800",2.99996666824401,3.98454459964166,4.73893733135103,5.50499827127184,4.23534255784263,5.05744608286711,2.75655060812837,3.59781912948866,3.79575273926984,4.23736854934173
"SPAL_0001004900",2.1048541917337,2.73385546989746,3.70444978821411,4.51602822096455,2.19963991884162,3.27041153913144,1.21812109969963,1.84707916187803,2.63408283023968,3.04891712141866
"SPAL_0001004950",-1.3505713000464,0.380034202514626,1.61223983785517,2.73307295148148,0.0205108200036669,1.11642464711519,-1.02914325612114,-0.460731204822971,1.21990371651595,0.626853803973887
"SPAL_0001005000",2.88346854562447,4.33272105830599,1.99941161676792,0.684901509786241,2.2702240656103,-0.292466964990958,2.24662718870745,1.98129596704662,0.716807171140834,-0.4561264369314
"SPAL_0001005100",4.81873005024837,4.97325130766525,5.65401653523423,5.80902414720546,5.30275991581882,5.21550287682032,5.39257008621157,5.39103335142779,5.43355340503308,5.09359661527583
"SPAL_0001005200",3.92229524284606,3.54965246821402,4.85235995566667,4.5171559511444,4.3522627932874,4.08980398954782,3.65505648955829,4.05044109691137,4.62017779739985,4.22068034437955
"SPAL_0001005300",11.466957864902,11.4494955975237,11.1719977783024,11.0893338028868,10.6065271115363,9.79800399917338,7.67506128919695,6.24327361015532,10.6208805821152,11.8251241715658
"SPAL_0001005400",4.57297239632483,5.08036795009335,4.47326028207319,4.8164979149434,4.58703499557849,4.66281016745324,1.64110331199367,1.7378981925036,4.48679477683181,4.19802761789469
"SPAL_0001005500",3.58508968530661,4.68366483242918,7.32201365018195,7.61693166901949,5.49354532419242,6.08503464355258,3.41050283638014,4.0162326625022,7.09546514133371,3.9533272696397
"SPAL_0001005600",3.86052443157311,3.82502630145896,2.2675720862152,2.28707033051792,2.10045693074336,1.92641182111866,5.02260854443623,5.34497697966009,2.46267188286952,3.56688939006721
"SPAL_0001005700",3.58987618465528,3.27955873704961,4.82566271183783,5.12585560520116,2.73207236398332,3.36926573507545,3.52880361374982,3.61497371833857,3.54325510120576,3.10077641303269
"SPAL_0001005800",3.66338345322061,4.44537621585066,4.70992156476943,5.6001545958004,4.75894581954329,4.89219140188887,3.66248307618238,3.9531584163919,5.56299031533339,4.03932314071945
"SPAL_0001005900",10.9922362034119,11.1119950498344,10.7069465652137,10.709971118077,10.1701987486397,9.299655335998,6.63959471616353,5.61512106480184,10.1635410331251,11.3401660219471
"SPAL_0001006000",-1.1857780008851,4.83449034187824,2.11760231653141,2.79689061113278,6.43215742075287,6.88320747629085,-1.46897679552945,-1.49354415259636,0.783927293124578,-0.450259662522579
"SPAL_0001006100",6.73523679714675,7.01686399828895,6.97073871643781,6.9085262170986,6.87353347566567,6.95062622917418,3.69117036372758,3.41724131265348,6.83400712850945,6.30363779452546
"SPAL_0001006200",7.62738387439893,7.9258375201059,8.23495844136957,8.28048371375727,8.04043184202141,8.53730084058092,5.51141506760647,5.43936858177555,8.62967186830047,7.7829638744374
