"","FLM-ERS091917","iL3-ERS092590","PF-ERS209991","PF-ERS209992","PF-ERS209993","FLF-ERS209994","FLF-ERS209995","FLF-ERS209996"
"SRAE_2000107800",6.93783023778763,4.18263835888701,6.36008936224515,6.28962676899329,6.21458541544774,6.43244783679034,6.37913938225436,6.33375513151566
"SRAE_2000107900",3.73886904357026,4.8023949140551,6.52431933952744,6.39750269164109,6.49986896640217,6.49244699238391,6.42247390353295,6.4412118031852
"SRAE_2000108000",7.59797606322246,5.52440272753715,5.82411553714521,5.87902807631603,5.8236502143414,5.15438563914268,5.27545624564791,5.1273417622332
"SRAE_2000108100",2.80424119459611,4.58017253715161,4.69171005697737,4.67005556642041,4.54106356249284,4.53633946112797,4.64161949719895,4.57638877746682
"SRAE_2000108200",2.19899939940388,4.11027924120777,5.56406262427781,5.41619075127236,5.37365642234918,5.22361992279347,5.23921544304043,5.38123778451481
"SRAE_2000108300",5.72817658154938,5.40214195274096,3.10654205348681,2.81527452902124,2.66017735912251,4.02564087394193,3.72907169464232,3.87284510694911
"SRAE_2000108400",4.17709381178653,0.727392831638536,-1.36544806360089,-0.820603307849843,-1.15668901663866,-0.0419145464650798,-0.0548828813516649,-0.412153868801956
"SRAE_2000108500",2.16594986625032,3.39577390600391,0.0615306092561918,-0.565404328226292,0.145308698615428,0.201985006565498,0.022646076509703,-0.06534092778398
"SRAE_2000108600",8.10065962683862,8.06572457747047,6.68322179969476,6.6082675658595,6.61213723386817,7.2816150281989,7.41070923491951,7.5491266871763
"SRAE_2000108700",5.02205990985394,6.25647349264654,6.16559879103329,6.16984330135972,6.13664285540653,5.77773399918299,5.66344699624219,5.71145330673577
"SRAE_2000108800",6.01567507475144,0.552888234411239,1.65963991399207,1.7533028635915,1.62476976652817,1.62947473195304,1.55345741775915,1.5156374828837
"SRAE_2000108900",4.63416231709995,5.2421221339108,6.95674048492972,6.84319587659626,7.02865568087082,6.68528215930679,6.75019051947003,6.7045945088716
"SRAE_2000109000",9.35739022932749,7.47069710063884,7.76750118874418,7.66425711917494,7.63782796450629,7.81272420774756,7.69751076186599,7.69358382448948
"SRAE_2000109100",4.65846008618511,-0.446072295695001,2.17676839979419,2.57141360457997,2.47350486505505,3.03723633486158,2.70273066562864,2.96077652092365
"SRAE_2000109150",-5.34218015621498,-0.289825343502577,-3.497460156037,-4.20292274965222,-3.17182562738553,-1.79486340375381,-3.26666566500181,-3.90991838707547
"SRAE_2000109200",-5.34218015621498,4.15507047434697,2.57652627618809,2.76064030303413,2.63561349980632,4.07026381939288,4.1117155670317,4.02155694130335
"SRAE_2000109300",7.2950737405236,6.43412636657108,5.78596111520249,5.79136092613467,5.67053524065474,6.09099518810065,5.98972109993145,6.0451043066735
"SRAE_2000109400",2.56877900000423,-0.13038095662913,-1.93235156636595,-2.36759031162491,-2.54089800187913,-0.639671154801475,-0.764462999107071,0.112871650090617
"SRAE_2000109500",1.83257316982634,-0.395865283889175,-0.307013505655187,0.770771269057378,-0.391168364205821,0.679962694323757,-0.377926276715924,0.84420291631411
"SRAE_2000109600",4.74276268964718,3.50481803434997,4.21710543739273,3.97642068219292,4.05006588049355,3.41703825765801,3.37530127793592,3.28835801550174
"SRAE_2000109700",6.21955240528562,6.2678694834848,9.35220885675871,9.1561637481387,9.33980603282075,8.93375671384104,9.05865003431905,8.84992213938986
"SRAE_2000109800",4.78347090297209,5.56446616472934,7.5267847573653,7.52059727043953,7.45031851401726,7.35027775421395,7.26860850250759,7.21668102987308
"SRAE_2000109900",4.21407100312203,1.76677792010665,2.79521292614326,2.57996036956367,2.67739975647043,2.90197859310447,3.2939494732748,3.05650365083783
"SRAE_2000110000",8.97934845421005,7.54169928935506,8.52732723514815,8.39863665064716,8.3988901633327,8.55348614132809,8.71098469936006,8.55871523016081
"SRAE_2000110100",2.29462887871322,2.42295632051885,5.75162283440909,5.6725347688199,5.69814855446856,4.51527263836769,4.70003920430896,4.57291540869391
"SRAE_2000110200",2.55306751593212,2.87494883152406,3.32698545112295,3.96752742194853,3.64127431920151,4.35687732470655,4.34782428756545,4.2816394967485
"SRAE_2000110300",1.93725546936361,3.64957385652739,1.31091702216567,1.10355272368177,1.07986786518308,0.656732572722238,0.44132682831166,0.505814745476178
"SRAE_2000110400",5.76180401991077,5.18763320260482,8.45864041732363,8.37736013142101,8.29615820165305,7.91597786596078,7.91851461913337,7.93178421694358
"SRAE_2000110500",6.61587850714317,4.15618418885398,5.85842139082381,5.77897230123178,5.78865151669666,5.08651016088254,5.08202142395547,5.05916855235644
"SRAE_2000110600",7.22641261043947,8.51831025379673,10.2312374966331,9.92755385016974,10.0331243705094,10.1730847212831,10.4172909689906,10.2129264731095
"SRAE_2000110800",-0.0774655274593094,4.9907446619539,5.15240653923998,5.38854754703495,5.30295416121809,4.57427997040051,4.68202777642459,4.73232694431586
"SRAE_2000110900",5.99423439859455,6.24993760847001,6.586096736775,6.63049359193031,6.61793739471415,6.13967474296248,6.06835423978139,6.07184450635489
"SRAE_2000111000",7.48936980067723,3.98011192348968,0.895880573000392,0.502211441733826,1.02899999167162,3.3015416443111,1.02336997732288,3.42375857081399
"SRAE_2000111100",5.03259559164827,5.65534543349184,5.09219350954611,5.00838011749559,4.94709525928735,5.37668238341859,5.53087326748367,5.48023925736578
"SRAE_2000111200",3.39956427067098,3.7901696250816,6.38140588431543,6.41781712679332,6.45902050441248,6.35464221219664,6.53289936449909,6.40059909551371
"SRAE_2000111300",6.23619280484641,5.28205563847828,5.69447847324466,5.86385366209578,5.69200840423063,5.52057020088583,5.38683488859237,5.42719791213596
"SRAE_2000111400",4.40618138718982,2.09601531184561,3.40896412893541,3.70387948899053,3.24651657377066,2.52801253649424,2.20056119441612,2.43771848031702
"SRAE_2000111500",2.61347082663896,5.85525658305581,6.07778375108793,6.17619039223655,6.11093551665387,6.51264120171935,6.80235068257012,6.70105659425164
"SRAE_2000111600",3.64467316804139,-1.95949757992781,-0.304255009115993,-1.04805397134292,-0.776702223528335,1.29024320645409,1.05780751267532,0.576121947528647
"SRAE_2000111700",5.42651446881238,0.11395642263427,10.5257004757469,10.0854705770231,10.2452426820873,9.46698959598365,9.59923852817276,9.4771791930403
"SRAE_2000111800",3.51159018818873,-1.94277023922633,-1.47978369426091,-1.30576469911393,-0.585360271431075,2.05595983982841,1.74237266836988,1.69404452327409
"SRAE_2000111900",2.17893586700153,-3.53537253657451,2.63925683662443,2.91649923341712,2.76049377598976,4.22194711311721,4.48593472162055,4.2645274053011
"SRAE_2000112000",6.85413841330831,5.5626227535489,3.68946606278101,3.7243096864325,3.75638104662122,3.38514663486511,3.34964733450431,3.17599507637104
"SRAE_2000112100",9.69704977032887,10.3971219391286,8.2120107400283,8.20228641731098,8.16090239557346,7.98206989097644,8.0900521923767,8.01713676169216
"SRAE_2000112200",4.55702141406416,5.44180005225972,4.85675013243065,5.19283226857656,4.94404039303309,5.08327834732532,5.02344447117969,5.06445075949748
"SRAE_2000112300",-2.92108450206971,2.00574041601505,6.7415678300539,6.56286542950178,6.51792179955854,5.96017909887652,6.06783031361242,6.1285537867026
"SRAE_2000112400",7.58206440351949,2.17061420517064,4.24051323159157,3.95886080660578,4.02203031099842,3.48898198778602,3.36773341215319,3.27490989438752
"SRAE_2000112500",3.7445955035927,0.300831930799979,0.328361518692703,0.272301597087005,0.347468012803155,1.9465314954026,1.11854758882329,0.936448177054173
"SRAE_2000112600",2.68163469033255,-1.98128372500382,-0.33590630526224,-0.716330617127447,-0.81652349400468,-0.105106413390078,0.264071314285712,0.210308589037158
"SRAE_2000112700",4.55164559152736,2.57463782134085,5.36779921466389,5.27872685851095,5.18035179226381,4.9229323524751,5.03816579455853,5.04478706248748
"SRAE_2000112800",6.57039143965692,3.95280828684063,6.68879196610858,6.7016360209557,6.55001201246546,6.40068806794729,6.21354999879653,6.18605744730566
"SRAE_2000112900",-5.34218015621498,2.11374641981187,4.08648720648044,4.35278521944331,4.26316928321427,4.89882788291269,4.83147394679162,4.62102928694163
"SRAE_2000113000",9.86323581882238,2.69781538548224,4.13457237787638,3.9486484021163,4.13024771744242,4.46624063771214,4.25691046889647,4.36627794255866
"SRAE_2000113100",-3.69142438678287,4.91654989622833,0.382712269332286,-0.108936385145529,0.123011301208194,2.25952871747032,2.08645764371551,2.01523526868733
"SRAE_2000113200",4.31649817551856,3.68061936960795,5.06785965641384,5.12929520386682,5.11310039902907,5.96561031091131,6.0781057946755,5.94418934054277
"SRAE_2000113300",7.3657668929657,5.86285776193253,5.64619360604722,5.71541729173996,5.56600172693211,5.78660671199476,5.90932232811038,5.90317406946978
"SRAE_2000113400",4.0451249062101,4.78227789851941,4.04978862589973,3.9610689029054,4.05322099435479,3.15693886423068,3.12705372285462,3.21586200967178
"SRAE_2000113500",3.39992405702352,4.67106482857602,7.76264586392246,7.46820790524645,7.68978348834988,6.95903799769132,6.92504530456542,6.95337444153399
